MasterIncidentNumber,CalendarYear,Month,DayOfMonth,Call_Type,Problem,Battalion,Jurisdiction,ResponseArea,PriorityDescription,Response Status,Districts,Location 1
13015098,2013,Feb,16,Fire,AUTO - Auto Fire,B2,AFD,00-3801,2F,Code 3,-,"(30448633, 97790975)"
13015120,2013,Feb,16,Fire,TRASH - Trash Fire,B5,AFD,00-2402,3F,Code 3,-,"(30200406, 97753087)"
13015175,2013,Feb,17,Fire,TRASH - Trash Fire,B1,AFD,00-0201,3F,Code 3,-,"(30283104, 97746735)"
13015269,2013,Feb,17,Fire,TRASH - Trash Fire,B3,AFD,00-1803,3F,Code 3,-,"(30314012, 97699787)"
13015303,2013,Feb,17,Fire,TRASH - Trash Fire,B3,AFD,00-3005,3F,Code 3,-,"(30370230, 97690145)"
13015305,2013,Feb,17,Fire,GRASS - Small Grass Fire,B3,AFD,00-3003,2F,Code 3,-,"(30381217, 97674236)"
13015312,2013,Feb,17,Fire,TRASH - Trash Fire,B4,AFD,00-2005,3F,Code 3,-,"(30198756, 97778047)"
13015314,2013,Feb,17,Fire,GRASS - Small Grass Fire,B5,AFD,00-3502,2F,Code 3,-,"(30226272, 97728512)"
13015317,2013,Feb,17,Fire,TRASH - Trash Fire,B1,AFD,00-0401,3F,Code 3,-,"(30270700, 97760326)"
13015328,2013,Feb,17,Fire,GRASS - Small Grass Fire,B5,AFD,00-3504,2F,Left Blank,-,"(30193388, 97684897)"
13015334,2013,Feb,17,Fire,BOXL- Structure Fire,B1,AFD,00-1202,1F,Code 3,-,"(30325260, 97743112)"
13015370,2013,Feb,17,Fire,BOXL- Structure Fire,B5,AFD,00-2403,1F,Code 3,-,"(30168648, 97747349)"
13015378,2013,Feb,17,Fire,AUTO - Auto Fire,B3,AFD,00-2803,2F,Code 3,-,"(30413218, 97690618)"
13015382,2013,Feb,17,Fire,BBQ - Unsafe Cooking,B3,AFD,00-1802,4F,Code 1,-,"(30304123, 97693782)"
13015414,2013,Feb,17,Fire,AUTO - Auto Fire,B5,AFD,00-2205,2F,Code 3,-,"(30236206, 97696192)"
13015432,2013,Feb,17,Fire,TRASH - Trash Fire,B1,AFD,00-0401,3F,Code 1,-,"(30282363, 97758897)"
13015537,2013,Feb,18,Fire,AUTO - Auto Fire,B3,AFD,00-0805,2F,Code 3,-,"(30366847, 97739642)"
13015613,2013,Feb,18,Fire,AUTO - Auto Fire,B2,AFD,00-3404,2F,Code 3,-,"(30469465, 97796783)"
13015646,2013,Feb,18,Fire,TRASH - Trash Fire,B3,AFD,00-0803,3F,Code 1,-,"(30359471, 97711304)"
13015659,2013,Feb,18,Fire,TRASH - Trash Fire,B1,AFD,00-1605,3F,Code 3,-,"(30339794, 97738427)"
13015674,2013,Feb,18,Fire,AUTO - Auto Fire,B4,AFD,00-1708,2F,Code 3,-,"(30222480, 97764171)"
13015682,2013,Feb,18,Fire,AUTO - Auto Fire,B2,AFD,00-3902,2F,Code 3,-,"(30395304, 97827687)"
13015709,2013,Feb,18,Fire,DUMP - Dumpster Fire,B3,AFD,00-2805,3F,Code 3,-,"(30401326, 97726469)"
13015723,2013,Feb,18,Fire,TRASH - Trash Fire,B4,AFD,00-2006,3F,Code 3,-,"(30195355, 97803629)"
13015747,2013,Feb,18,Fire,TRASH - Trash Fire,B4,AFD,00-1705,3F,Code 3,-,"(30232769, 97775464)"
13015753,2013,Feb,18,Fire,TRASH - Trash Fire,B1,AFD,00-0401,3F,Code 3,-,"(30272880, 97765063)"
13015767,2013,Feb,18,Fire,TRASH - Trash Fire,B3,AFD,00-1804,3F,Code 3,-,"(30331825, 97693120)"
13015789,2013,Feb,18,Fire,ELEC - Electrical Fire,B3,AFD,00-0801,3F,Code 1,-,"(30372591, 97718787)"
13015795,2013,Feb,18,Fire,ELEC - Electrical Fire,B5,AFD,00-0603,3F,Code 3,-,"(30238518, 97753793)"
13015797,2013,Feb,18,Fire,BOXL- Structure Fire,B4,AFD,00-1701,1F,Code 3,-,"(30218802, 97766501)"
13015815,2013,Feb,19,Fire,GRASS - Small Grass Fire,B4,AFD,00-2002,2F,Code 1,-,"(30201481, 97803820)"
13015871,2013,Feb,19,Fire,AUTO - Auto Fire,B3,AFD,00-3005,2F,Code 3,-,"(30367071, 97689012)"
13015891,2013,Feb,19,Fire,TRASH - Trash Fire,B5,AFD,00-0701,3F,Code 3,-,"(30264711, 97719715)"
13015983,2013,Feb,19,Fire,TRASH - Trash Fire,B3,AFD,00-4001,3F,Code 3,-,"(30405180, 97649812)"
13016066,2013,Feb,19,Fire,ELEC - Electrical Fire,B3,AFD,00-3001,3F,Code 3,-,"(30371067, 97706358)"
13016106,2013,Feb,19,Fire,TRASH - Trash Fire,B1,AFD,00-0101,3F,Code 3,-,"(30268639, 97737563)"
13016171,2013,Feb,20,Fire,AUTO - Auto Fire,B3,AFD,00-4001,2F,Code 3,-,"(30388317, 97650841)"
13016185,2013,Feb,20,Fire,GRASS - Small Grass Fire,B4,AFD,00-2904,2F,Code 3,-,"(30160000, 97846991)"
13016208,2013,Feb,20,Fire,AUTO - Auto Fire,B1,AFD,00-1205,2F,Code 3,-,"(30315401, 97741567)"
13016380,2013,Feb,20,Fire,TRASH - Trash Fire,B5,AFD,00-0702,3F,Code 3,-,"(30256493, 97713852)"
13016412,2013,Feb,20,Fire,ELEC - Electrical Fire,B3,AFD,00-1403,3F,Code 3,-,"(30286254, 97706374)"
13016636,2013,Feb,21,Fire,GRASS - Small Grass Fire,B3,AFD,00-2601,2F,Code 3,-,"(30298935, 97627178)"
13016650,2013,Feb,21,Fire,GRASS - Small Grass Fire,B3,AFD,00-3001,3F,Code 3,-,"(30369967, 97693125)"
13016671,2013,Feb,21,Fire,TRASH - Trash Fire,B4,AFD,00-1104,3F,Code 3,-,"(30262006, 97758166)"
13016703,2013,Feb,21,Fire,TRASH - Trash Fire,B5,AFD,00-0701,3F,Code 3,-,"(30269592, 97717542)"
13016838,2013,Feb,22,Fire,ELEC - Electrical Fire,B4,AFD,00-2906,3F,Code 3,-,"(30189261, 97856961)"
13016948,2013,Feb,22,Fire,TRASH - Trash Fire,B4,AFD,00-3606,3F,Code 3,-,"(30183876, 97792672)"
13016987,2013,Feb,22,Fire,TRASH - Trash Fire,B4,AFD,00-2006,3F,Code 3,-,"(30195204, 97803733)"
13016998,2013,Feb,22,Fire,ELEC - Electrical Fire,B2,AFD,00-4503,3F,Code 3,-,"(30485660, 97770384)"
13017061,2013,Feb,22,Fire,AUTO - Auto Fire,B3,AFD,00-0804,2F,Code 3,-,"(30366038, 97718613)"
13017103,2013,Feb,23,Fire,AUTO - Auto Fire,B1,AFD,00-0301,2F,Code 3,-,"(30295745, 97746031)"
13017130,2013,Feb,23,Fire,TRASH - Trash Fire,B1,AFD,00-0401,3F,Code 3,-,"(30270879, 97763274)"
13017144,2013,Feb,23,Fire,ELEC - Electrical Fire,B4,AFD,00-2706,3F,Code 3,-,"(30234041, 97867369)"
13017150,2013,Feb,23,Fire,ELEC - Electrical Fire,B5,AFD,00-0604,3F,Code 3,-,"(30254799, 97752267)"
13017199,2013,Feb,23,Fire,AUTO - Auto Fire,B4,AFD,00-1707,2F,Code 3,-,"(30219201, 97755821)"
13017200,2013,Feb,23,Fire,TRASH - Trash Fire,B3,AFD,00-1406,3F,Code 1,-,"(30302022, 97715147)"
13017220,2013,Feb,23,Fire,AUTO - Auto Fire,B3,AFD,00-1802,2F,Code 3,-,"(30306994, 97676225)"
13017251,2013,Feb,23,Fire,GRASS - Small Grass Fire,B2,AFD,00-2101,3F,Code 3,-,"(30351790, 97749081)"
13017265,2013,Feb,23,Fire,GRASS - Small Grass Fire,B1,AFD,00-1905,3F,Code 3,-,"(30321419, 97756138)"
13017292,2013,Feb,23,Fire,TRASH - Trash Fire,B5,AFD,00-2202,3F,Code 3,-,"(30240849, 97727621)"
13017325,2013,Feb,23,Fire,BBQ - Unsafe Cooking,B3,AFD,00-0804,4F,Left Blank,-,"(30362148, 97717441)"
13017332,2013,Feb,23,Fire,BBQ - Unsafe Cooking,B5,AFD,00-2201,4F,Code 3,-,"(30230773, 97721155)"
13017336,2013,Feb,23,Fire,DUMP - Dumpster Fire,B3,AFD,00-1804,3F,Code 3,-,"(30326066, 97692308)"
13017341,2013,Feb,23,Fire,TRASH - Trash Fire,B4,AFD,00-1702,3F,Code 1,-,"(30217952, 97774597)"
13017344,2013,Feb,23,Fire,GRASS - Small Grass Fire,B1,AFD,00-0903,3F,Code 3,-,"(30316689, 97721865)"
13017374,2013,Feb,23,Fire,BBQ - Unsafe Cooking,B5,AFD,00-2401,4F,Code 1,-,"(30191283, 97731155)"
13017405,2013,Feb,24,Fire,TRASH - Trash Fire,B3,AFD,00-0801,3F,Code 1,-,"(30368484, 97712574)"
13017408,2013,Feb,24,Fire,TRASH - Trash Fire,B1,AFD,00-0101,3F,Code 3,-,"(30258965, 97738721)"
13017470,2013,Feb,24,Fire,ELEC - Electrical Fire,B3,AFD,00-0806,3F,Code 1,-,"(30377466, 97727060)"
13017476,2013,Feb,24,Fire,DUMP - Dumpster Fire,B3,AFD,00-1803,3F,Code 3,-,"(30311604, 97706780)"
13017523,2013,Feb,24,Fire,AUTO - Auto Fire,B5,AFD,00-0701,2F,Code 3,-,"(30262577, 97722112)"
13017541,2013,Feb,24,Fire,TRASH - Trash Fire,B1,AFD,00-0101,3F,Code 3,-,"(30264626, 97737841)"
13017580,2013,Feb,24,Fire,TRASH - Trash Fire,B3,AFD,00-3001,3F,Code 1,-,"(30378494, 97706365)"
13017608,2013,Feb,24,Fire,ELEC - Electrical Fire,B2,AFD,00-4504,3F,Code 3,-,"(30496990, 97793447)"
13017612,2013,Feb,24,Fire,BBQ - Unsafe Cooking,B5,AFD,00-0701,4F,Code 3,-,"(30252258, 97734878)"
13017619,2013,Feb,24,Fire,TRASH - Trash Fire,B4,AFD,00-1104,3F,Code 3,-,"(30265735, 97769280)"
13017623,2013,Feb,24,Fire,TRASH - Trash Fire,B4,AFD,00-3701,3F,Code 3,-,"(30250239, 97885987)"
13017628,2013,Feb,24,Fire,TRASH - Trash Fire,B2,AFD,00-3907,3F,Code 3,-,"(30442227, 97822815)"
13017637,2013,Feb,24,Fire,TRASH - Trash Fire,B4,AFD,00-2002,3F,Code 3,-,"(30193965, 97829405)"
13017644,2013,Feb,24,Fire,DUMP - Dumpster Fire,B3,AFD,00-2803,3F,Code 3,-,"(30410555, 97695846)"
13017689,2013,Feb,24,Fire,TRASH - Trash Fire,B3,AFD,00-2607,3F,Code 3,-,"(30305935, 97661021)"
13017756,2013,Feb,25,Fire,TRASH - Trash Fire,B4,AFD,00-2903,3F,Code 3,-,"(30176586, 97833995)"
13017828,2013,Feb,25,Fire,TRASH - Trash Fire,B2,AFD,00-3403,3F,Code 3,-,"(30476099, 97800765)"
13017833,2013,Feb,25,Fire,TRASH - Trash Fire,B3,AFD,00-0806,3F,Code 1,-,"(30385198, 97723693)"
13017864,2013,Feb,25,Fire,BRSHL - Brush Alarm / Light,B5,AFD,00-3501,2F,Code 3,-,"(30211177, 97737671)"
13017880,2013,Feb,25,Fire,BRSHL - Brush Alarm / Light,B5,AFD,00-4203,2F,Left Blank,-,"(30167354, 97659302)"
13017886,2013,Feb,25,Fire,GRASS - Small Grass Fire,B1,AFD,00-1001,3F,Left Blank,-,"(30294648, 97776230)"
13017892,2013,Feb,25,Fire,GRASS - Small Grass Fire,B2,AFD,00-3401,3F,Code 3,-,"(30456515, 97792790)"
13017905,2013,Feb,25,Fire,BRSHL - Brush Alarm / Light,B2,AFD,00-3403,2F,Code 3,-,"(30469544, 97802761)"
13017952,2013,Feb,25,Fire,TRASH - Trash Fire,B4,AFD,00-3606,3F,Code 3,-,"(30197387, 97788689)"
13017978,2013,Feb,25,Fire,GRASS - Small Grass Fire,B4,AFD,00-2701,3F,Code 3,-,"(30217289, 97840044)"
13018050,2013,Feb,25,Fire,GRASS - Small Grass Fire,B3,AFD,00-4005,3F,Code 3,-,"(30430929, 97670180)"
13018063,2013,Feb,25,Fire,ELEC - Electrical Fire,B3,AFD,00-2305,3F,Code 3,-,"(30355530, 97702644)"
13018082,2013,Feb,25,Fire,GRASS - Small Grass Fire,B1,AFD,00-0203,3F,Code 3,-,"(30274263, 97730481)"
13018100,2013,Feb,25,Fire,BRSHL - Brush Alarm / Light,B2,AFD,00-3403,2F,Code 3,-,"(30469544, 97802761)"
13018113,2013,Feb,25,Fire,GRASS - Small Grass Fire,B3,AFD,00-4003,3F,Code 3,-,"(30377222, 97658611)"
13018188,2013,Feb,25,Fire,TRASH - Trash Fire,B3,AFD,00-1804,3F,Code 3,-,"(30329042, 97690400)"
13018203,2013,Feb,25,Fire,GRASS - Small Grass Fire,B1,AFD,00-0903,3F,Code 3,-,"(30323502, 97723830)"
13018215,2013,Feb,25,Fire,GRASS - Small Grass Fire,B3,AFD,00-0805,3F,Code 3,-,"(30371613, 97728935)"
13018227,2013,Feb,25,Fire,GRASS - Small Grass Fire,B3,AFD,00-1801,3F,Code 3,-,"(30312419, 97670868)"
13018233,2013,Feb,25,Fire,GRASS - Small Grass Fire,B3,AFD,00-0805,3F,Code 3,-,"(30370438, 97730356)"
13018240,2013,Feb,25,Fire,AUTO - Auto Fire,B4,AFD,00-3601,2F,Code 3,-,"(30167105, 97788557)"
13018263,2013,Feb,25,Fire,BRSHL - Brush Alarm / Light,B1,AFD,00-1903,2F,Code 3,-,"(30351516, 97762976)"
13018302,2013,Feb,25,Fire,BBQ - Unsafe Cooking,B2,AFD,00-2101,4F,Code 1,-,"(30358340, 97750996)"
13018335,2013,Feb,25,Fire,GRASS - Small Grass Fire,B4,AFD,00-2005,3F,Code 3,-,"(30201722, 97788901)"
13018375,2013,Feb,25,Fire,BRSHL - Brush Alarm / Light,B2,AFD,00-2104,2F,Code 3,-,"(30375992, 97738849)"
13018400,2013,Feb,25,Fire,GRASS - Small Grass Fire,B2,AFD,00-3301,3F,Code 3,-,"(30400014, 97775680)"
13018403,2013,Feb,25,Fire,TRASH - Trash Fire,B5,AFD,00-3503,3F,Code 3,-,"(30222870, 97726721)"
13018444,2013,Feb,25,Fire,TRASH - Trash Fire,B5,AFD,00-2202,3F,Code 3,-,"(30237680, 97725656)"
13018617,2013,Feb,26,Fire,ELEC - Electrical Fire,B3,AFD,00-3001,3F,Code 3,-,"(30375585, 97711140)"
13018644,2013,Feb,26,Fire,AUTO - Auto Fire,B2,AFD,00-2104,2F,Code 3,-,"(30364583, 97743457)"
13018657,2013,Feb,26,Fire,TRASH - Trash Fire,B5,AFD,00-1504,3F,Code 3,-,"(30263218, 97705882)"
13018706,2013,Feb,26,Fire,TRASH - Trash Fire,B4,AFD,00-2702,3F,Code 1,-,"(30227337, 97843558)"
13018718,2013,Feb,26,Fire,DUMP - Dumpster Fire,B2,AFD,00-2104,3F,Code 3,-,"(30369360, 97744930)"
13018766,2013,Feb,26,Fire,TRASH - Trash Fire,B4,AFD,00-2001,3F,Code 3,-,"(30201590, 97802065)"
13018861,2013,Feb,27,Fire,DUMP - Dumpster Fire,B3,AFD,00-0801,3F,Code 3,-,"(30371442, 97714596)"
13018895,2013,Feb,27,Fire,DUMP - Dumpster Fire,B4,AFD,00-1705,3F,Code 3,-,"(30236071, 97797842)"
13018900,2013,Feb,27,Fire,GRASS - Small Grass Fire,B4,AFD,00-2004,3F,Code 3,-,"(30219011, 97807129)"
13018921,2013,Feb,27,Fire,TRASH - Trash Fire,B5,AFD,00-0604,3F,Code 3,-,"(30253275, 97755483)"
13018941,2013,Feb,27,Fire,GRASS - Small Grass Fire,B3,AFD,00-2301,3F,Code 3,-,"(30376949, 97675583)"
13018987,2013,Feb,27,Fire,TRASH - Trash Fire,B5,AFD,00-4203,3F,Code 3,-,"(30180613, 97646610)"
13019111,2013,Feb,27,Fire,AUTO - Auto Fire,B3,AFD,00-1401,2F,Code 3,-,"(30303832, 97698939)"
13019116,2013,Feb,27,Fire,TRASH - Trash Fire,B5,AFD,00-2402,3F,Code 3,-,"(30194995, 97737783)"
13019128,2013,Feb,27,Fire,TRASH - Trash Fire,B3,AFD,00-3001,3F,Code 1,-,"(30376060, 97696266)"
13019133,2013,Feb,27,Fire,AUTO - Auto Fire,B3,AFD,00-2601,2F,Code 3,-,"(30299362, 97622770)"
13019135,2013,Feb,27,Fire,TRASH - Trash Fire,B1,AFD,00-0201,3F,Code 3,-,"(30283797, 97741906)"
13019233,2013,Feb,28,Fire,ELEC - Electrical Fire,B2,AFD,00-3101,3F,Code 3,-,"(30357799, 97795654)"
13019288,2013,Feb,28,Fire,GRASS - Small Grass Fire,B4,AFD,00-2910,3F,Code 3,-,"(30137255, 97863430)"
13019414,2013,Feb,28,Fire,GRASS - Small Grass Fire,B4,AFD,00-3205,3F,Left Blank,-,"(30257974, 97812230)"
13019444,2013,Feb,28,Fire,TRASH - Trash Fire,B4,AFD,00-2903,3F,Left Blank,-,"(30176738, 97827805)"
13019479,2013,Feb,28,Fire,TRASH - Trash Fire,B5,AFD,00-2403,3F,Code 3,-,"(30177789, 97753613)"
13019485,2013,Feb,28,Fire,AUTO - Auto Fire,B1,AFD,00-1605,2F,Code 3,-,"(30330117, 97723709)"
13019512,2013,Mar,1,Fire,AUTO - Auto Fire,B1,AFD,00-1903,2F,Code 3,-,"(30342610, 97762860)"
13019537,2013,Mar,1,Fire,TRASH - Trash Fire,B4,AFD,00-2001,3F,Code 3,-,"(30210493, 97803635)"
13019601,2013,Mar,1,Fire,TRASH - Trash Fire,B1,AFD,00-0201,3F,Code 3,-,"(30285024, 97739768)"
13019606,2013,Mar,1,Fire,AUTO - Auto Fire,B3,AFD,00-4006,2F,Code 3,-,"(30431032, 97670341)"
13019633,2013,Mar,1,Fire,GRASS - Small Grass Fire,B4,AFD,00-3201,3F,Code 3,-,"(30262878, 97789890)"
13019664,2013,Mar,1,Fire,GRASS - Small Grass Fire,B4,AFD,00-3203,3F,Code 3,-,"(30265542, 97782747)"
13019700,2013,Mar,1,Fire,TRASH - Trash Fire,B5,AFD,00-2403,3F,Code 1,-,"(30183708, 97766713)"
13019734,2013,Mar,1,Fire,GRASS - Small Grass Fire,B3,AFD,00-2606,3F,Code 3,-,"(30294644, 97647005)"
13019771,2013,Mar,1,Fire,ELEC - Electrical Fire,B3,AFD,00-1802,3F,Code 1,-,"(30308437, 97695869)"
13019777,2013,Mar,1,Fire,TRASH - Trash Fire,B4,AFD,00-3605,3F,Code 3,-,"(30178441, 97807541)"
13019799,2013,Mar,1,Fire,TRASH - Trash Fire,B2,AFD,00-3808,3F,Left Blank,-,"(30441134, 97781164)"
13019806,2013,Mar,1,Fire,ELEC - Electrical Fire,B5,AFD,00-0601,3F,Code 1,-,"(30235579, 97745421)"
13019809,2013,Mar,1,Fire,BBQ - Unsafe Cooking,B3,AFD,00-3005,4F,Code 3,-,"(30367302, 97684627)"
13019812,2013,Mar,1,Fire,DUMP - Dumpster Fire,B5,AFD,00-2204,3F,Code 3,-,"(30232049, 97718725)"
13019834,2013,Mar,1,Fire,TRASH - Trash Fire,B1,AFD,00-0201,3F,Code 3,-,"(30283467, 97737407)"
13019885,2013,Mar,1,Fire,TRASH - Trash Fire,B1,AFD,00-1601,3F,Code 3,-,"(30338224, 97727879)"
13019890,2013,Mar,1,Fire,TRASH - Trash Fire,B1,AFD,00-1601,3F,Code 3,-,"(30339524, 97730662)"
13019997,2013,Mar,2,Fire,TRASH - Trash Fire,B1,AFD,00-0301,3F,Code 3,-,"(30288310, 97749327)"
13020015,2013,Mar,2,Fire,TRASH - Trash Fire,B5,AFD,00-0501,3F,Code 3,-,"(30281892, 97681903)"
13020069,2013,Mar,2,Fire,TRASH - Trash Fire,B4,AFD,00-3209,3F,Left Blank,-,"(30274959, 97824706)"
13020101,2013,Mar,2,Fire,GRASS - Small Grass Fire,B1,AFD,00-0401,3F,Code 3,-,"(30277569, 97768690)"
13020116,2013,Mar,2,Fire,AUTO - Auto Fire,B3,AFD,00-1805,2F,Code 3,-,"(30326066, 97692308)"
13020120,2013,Mar,2,Fire,TRASH - Trash Fire,B1,AFD,00-0203,3F,Code 1,-,"(30274127, 97724020)"
13020128,2013,Mar,2,Fire,TRASH - Trash Fire,B1,AFD,00-0203,3F,Other,-,"(30274127, 97724020)"
13020130,2013,Mar,2,Fire,TRASH - Trash Fire,B5,AFD,00-0701,3F,Code 1,-,"(30263405, 97721728)"
13020139,2013,Mar,2,Fire,BRSHL - Brush Alarm / Light,B1,AFD,00-1902,2F,Code 3,-,"(30351092, 97772867)"
13020157,2013,Mar,2,Fire,BBQ - Unsafe Cooking,B3,AFD,00-1805,4F,Code 1,-,"(30327458, 97676857)"
13020158,2013,Mar,2,Fire,TRASH - Trash Fire,B2,AFD,00-3406,3F,Code 3,-,"(30455944, 97752786)"
13020171,2013,Mar,2,Fire,TRASH - Trash Fire,B3,AFD,00-3001,3F,Code 1,-,"(30376554, 97697285)"
13020180,2013,Mar,2,Fire,GRASS - Small Grass Fire,B3,AFD,00-4004,3F,Code 3,-,"(30382142, 97651421)"
13020194,2013,Mar,2,Fire,ELEC - Electrical Fire,B3,AFD,00-0807,3F,Code 3,-,"(30389111, 97743968)"
13020203,2013,Mar,2,Fire,TRASH - Trash Fire,B1,AFD,00-0301,3F,Code 3,-,"(30296462, 97747968)"
13020207,2013,Mar,2,Fire,AUTO - Auto Fire,B4,AFD,00-1707,2F,Code 3,-,"(30225385, 97751186)"
13020209,2013,Mar,2,Fire,ELEC - Electrical Fire,B2,AFD,00-4501,3F,Code 3,-,"(30493853, 97769917)"
13020213,2013,Mar,2,Fire,TRASH - Trash Fire,B1,AFD,00-0201,3F,Code 1,-,"(30286633, 97751114)"
13020251,2013,Mar,2,Fire,GRASS - Small Grass Fire,B4,AFD,00-3603,3F,Left Blank,-,"(30111228, 97808351)"
13020274,2013,Mar,3,Fire,TRASH - Trash Fire,B4,AFD,00-3606,3F,Code 1,-,"(30183275, 97786233)"
13020275,2013,Mar,3,Fire,AUTO - Auto Fire,B5,AFD,00-0701,2F,Code 3,-,"(30264502, 97718805)"
13020334,2013,Mar,3,Fire,TRASH - Trash Fire,B5,AFD,00-1505,3F,Code 3,-,"(30260717, 97666542)"
13020354,2013,Mar,3,Fire,ELEC - Electrical Fire,B3,AFD,00-0802,3F,Code 3,-,"(30364631, 97706807)"
13020356,2013,Mar,3,Fire,TRASH - Trash Fire,B5,AFD,00-1504,3F,Code 3,-,"(30265426, 97700597)"
13020389,2013,Mar,3,Fire,AUTO - Auto Fire,B2,AFD,00-2104,2F,Code 3,-,"(30376440, 97754124)"
13020402,2013,Mar,3,Fire,AUTO - Auto Fire,B1,AFD,00-0302,2F,Code 3,-,"(30298234, 97758081)"
13020410,2013,Mar,3,Fire,TRASH - Trash Fire,B3,AFD,00-4001,3F,Code 3,-,"(30399167, 97648437)"
13020423,2013,Mar,3,Fire,TRASH - Trash Fire,B5,AFD,00-2401,3F,Code 3,-,"(30184342, 97745516)"
13020445,2013,Mar,3,Fire,AUTO - Auto Fire,B1,AFD,00-1002,2F,Code 3,-,"(30292582, 97760958)"
13020447,2013,Mar,3,Fire,TRASH - Trash Fire,B4,AFD,00-2701,3F,Code 3,-,"(30223930, 97851879)"
13020452,2013,Mar,3,Fire,TRASH - Trash Fire,B4,AFD,00-2002,3F,Code 3,-,"(30200297, 97820248)"
13020489,2013,Mar,3,Fire,AUTO - Auto Fire,B1,AFD,00-0401,2F,Code 3,-,"(30271539, 97753964)"
13020532,2013,Mar,3,Fire,BBQ - Unsafe Cooking,B4,AFD,00-3201,4F,Code 1,-,"(30259244, 97803418)"
13020533,2013,Mar,3,Fire,TRASH - Trash Fire,B4,AFD,00-1101,3F,Code 3,-,"(30248206, 97785441)"
13020563,2013,Mar,3,Fire,TRASH - Trash Fire,B4,AFD,00-2002,3F,Code 3,-,"(30194296, 97811093)"
13020595,2013,Mar,3,Fire,TRASH - Trash Fire,B4,AFD,00-3604,3F,Code 3,-,"(30156755, 97813351)"
13020610,2013,Mar,3,Fire,TRASH - Trash Fire,B1,AFD,00-0203,3F,Code 3,-,"(30278742, 97713846)"
13020612,2013,Mar,3,Fire,TRASH - Trash Fire,B3,AFD,00-3001,3F,Code 3,-,"(30374057, 97712130)"
13020652,2013,Mar,4,Fire,TRASH - Trash Fire,B3,AFD,00-1804,3F,Code 3,-,"(30329232, 97700230)"
13020667,2013,Mar,4,Fire,GRASS - Small Grass Fire,B3,AFD,00-2805,3F,Code 3,-,"(30401020, 97727194)"
13020682,2013,Mar,4,Fire,ELEC - Electrical Fire,B3,AFD,00-2801,3F,Code 3,-,"(30416689, 97695420)"
13020764,2013,Mar,4,Fire,GRASS - Small Grass Fire,B5,AFD,00-2401,3F,Code 3,-,"(30184485, 97744895)"
13020843,2013,Mar,4,Fire,BBQ - Unsafe Cooking,B3,AFD,00-3005,4F,Code 3,-,"(30376079, 97685389)"
13020873,2013,Mar,4,Fire,TRASH - Trash Fire,B2,AFD,00-3809,3F,Code 3,-,"(30447933, 97779646)"
13020883,2013,Mar,4,Fire,TRASH - Trash Fire,B3,AFD,00-1803,3F,Code 1,-,"(30313582, 97704183)"
13020884,2013,Mar,4,Fire,GRASS - Small Grass Fire,B5,AFD,00-0702,3F,Code 3,-,"(30250828, 97718623)"
13020898,2013,Mar,4,Fire,TRASH - Trash Fire,B4,AFD,00-3209,3F,Left Blank,-,"(30268256, 97821035)"
13020926,2013,Mar,4,Fire,TRASH - Trash Fire,B5,AFD,00-2402,3F,Code 1,-,"(30200954, 97740589)"
13020931,2013,Mar,4,Fire,TRASH - Trash Fire,B5,AFD,00-3502,3F,Code 3,-,"(30217789, 97743880)"
13020936,2013,Mar,4,Fire,GRASS - Small Grass Fire,B2,AFD,00-4401,3F,Code 3,-,"(30428655, 97778839)"
13020997,2013,Mar,5,Fire,TRASH - Trash Fire,B4,AFD,00-1702,3F,Code 3,-,"(30209791, 97777331)"
13021013,2013,Mar,5,Fire,BOXL- Structure Fire,B4,AFD,00-1101,1F,Code 3,-,"(30248842, 97782188)"
13021015,2013,Mar,5,Fire,TRASH - Trash Fire,B5,AFD,00-0702,3F,Code 3,-,"(30259721, 97714059)"
13021112,2013,Mar,5,Fire,BRSHL - Brush Alarm / Light,B3,AFD,00-2607,2F,Code 3,-,"(30314445, 97663289)"
13021113,2013,Mar,5,Fire,GRASS - Small Grass Fire,B3,AFD,00-4103,3F,Code 3,-,"(30343179, 97615824)"
13021130,2013,Mar,5,Fire,ELEC - Electrical Fire,B2,AFD,00-2502,3F,Code 3,-,"(30416789, 97746010)"
13021142,2013,Mar,5,Fire,BRSHL - Brush Alarm / Light,B4,AFD,00-1707,2F,Code 3,-,"(30219201, 97755821)"
13021154,2013,Mar,5,Fire,ELEC - Electrical Fire,B3,AFD,00-4004,3F,Code 3,-,"(30387489, 97664397)"
13021158,2013,Mar,5,Fire,BRSHL - Brush Alarm / Light,B4,AFD,00-2702,2F,Code 3,-,"(30228721, 97829084)"
13021198,2013,Mar,5,Fire,DUMP - Dumpster Fire,B1,AFD,00-1204,3F,Code 3,-,"(30327168, 97732385)"
13021236,2013,Mar,5,Fire,TRASH - Trash Fire,B3,AFD,00-0803,3F,Code 3,-,"(30358027, 97710748)"
13021266,2013,Mar,5,Fire,ELEC - Electrical Fire,B1,AFD,00-0401,3F,Code 3,-,"(30280472, 97757059)"
13021304,2013,Mar,5,Fire,GRASS - Small Grass Fire,B3,AFD,00-2605,3F,Code 3,-,"(30276794, 97637274)"
13021327,2013,Mar,6,Fire,DUMP - Dumpster Fire,B1,AFD,00-0101,3F,Code 3,-,"(30266577, 97733869)"
13021415,2013,Mar,6,Fire,AUTO - Auto Fire,B2,AFD,00-3802,2F,Code 3,-,"(30457035, 97824146)"
