MasterIncidentNumber,CalendarYear,Month,DayOfMonth,Call_Type,Problem,Battalion,Jurisdiction,ResponseArea,PriorityDescription,Response Status,Districts,Location 1
15102937,2015,Oct,21,Fire,TRASH - Trash Fire,B5,AFD,00-1504,3F,Code 3,13,"(30269898, 97706381)"
15081185,2015,Aug,19,Fire,GRASS - Small Grass Fire,B4,AFD,00-3202,3F,Code 3,8,"(30266236, 97782831)"
15081186,2015,Aug,19,Fire,GRASS - Small Grass Fire,B4,AFD,00-3201,3F,Left Blank,8,"(30263368, 97789877)"
15081272,2015,Aug,19,Fire,TRASH - Trash Fire,B3,AFD,00-2803,3F,Code 3,7,"(30401053, 97683567)"
15081273,2015,Aug,19,Fire,TRASH - Trash Fire,B3,AFD,00-2803,3F,Code 3,7,"(30397717, 97679581)"
15103007,2015,Oct,21,Fire,GRASS - Small Grass Fire,B2,AFD,00-3103,3F,Code 3,10,"(30360436, 97790101)"
15103075,2015,Oct,21,Fire,TRASH - Trash Fire,B1,AFD,00-0101,3F,Code 3,13,"(30265913, 97731718)"
15103091,2015,Oct,21,Fire,AUTO - Auto Fire,B5,AFD,00-2403,2F,Code 3,2,"(30177281, 97748168)"
15103110,2015,Oct,21,Fire,GRASS - Small Grass Fire,B1,AFD,00-0302,3F,Code 3,9,"(30297551, 97758263)"
15103125,2015,Oct,21,Fire,ELEC - Electrical Fire,B1,AFD,00-0303,3F,Code 3,9,"(30294842, 97728944)"
15103135,2015,Oct,21,Fire,TRASH - Trash Fire,B5,AFD,00-2202,3F,Code 3,3,"(30239088, 97730194)"
15103158,2015,Oct,22,Fire,DUMP - Dumpster Fire,B4,AFD,00-1701,3F,Code 3,3,"(30219975, 97770635)"
15081646,2015,Aug,20,Fire,GRASS - Small Grass Fire,B5,AFD,00-2206,3F,Code 3,3,"(30224253, 97703865)"
15081697,2015,Aug,20,Fire,ELEC - Electrical Fire,B5,AFD,00-2202,3F,Code 3,3,"(30240224, 97718653)"
15081702,2015,Aug,20,Fire,TRASH - Trash Fire,B5,AFD,00-3502,3F,Code 3,3,"(30227833, 97740141)"
15103275,2015,Oct,22,Fire,AUTO - Auto Fire,B2,AFD,00-3304,2F,Code 3,10,"(30390248, 97745657)"
15103276,2015,Oct,22,Fire,AUTO - Auto Fire,B2,AFD,00-2103,2F,Code 3,10,"(30386013, 97743743)"
15081729,2015,Aug,20,Fire,TRASH - Trash Fire,B3,AFD,00-2305,3F,Code 1,4,"(30348001, 97699030)"
15103348,2015,Oct,22,Fire,AUTO - Auto Fire,B3,AFD,00-2607,2F,Code 3,1,"(30303514, 97661004)"
15081874,2015,Aug,21,Fire,TRASH - Trash Fire,B5,AFD,00-3506,3F,Left Blank,,"(30153513, 97669058)"
15103371,2015,Oct,22,Fire,TRASH - Trash Fire,B3,AFD,00-1803,3F,Code 3,4,"(30310451, 97705983)"
15103380,2015,Oct,22,Fire,AUTO - Auto Fire,B5,AFD,00-3508,2F,Code 3,2,"(30172454, 97722054)"
15103384,2015,Oct,22,Fire,AUTO - Auto Fire,B3,AFD,00-1406,2F,Code 3,9,"(30308911, 97710885)"
15103426,2015,Oct,22,Fire,TRASH - Trash Fire,B3,AFD,00-1403,3F,Code 3,9,"(30290742, 97715864)"
15103444,2015,Oct,22,Fire,TRASH - Trash Fire,B3,AFD,00-2303,3F,Code 3,1,"(30343452, 97677834)"
15081955,2015,Aug,21,Fire,ELEC - Electrical Fire,B4,AFD,00-2904,3F,Code 3,5,"(30161779, 97827857)"
15082022,2015,Aug,21,Fire,BBQ - Unsafe Cooking,B2,AFD,00-2103,4F,Code 1,10,"(30382572, 97770265)"
15082034,2015,Aug,21,Fire,ELEC - Electrical Fire,B4,AFD,00-1101,3F,Code 3,5,"(30254546, 97763226)"
15082036,2015,Aug,21,Fire,AUTO - Auto Fire,B3,AFD,00-0807,2F,Code 3,7,"(30394936, 97745894)"
15082054,2015,Aug,21,Fire,ELEC - Electrical Fire,B5,AFD,00-2202,3F,Code 3,3,"(30238844, 97730358)"
15082261,2015,Aug,22,Fire,BBQ - Unsafe Cooking,B4,AFD,00-2005,4F,Code 1,2,"(30198565, 97783148)"
15103496,2015,Oct,23,Fire,TRASH - Trash Fire,B2,AFD,00-4401,3F,Code 1,10,"(30430027, 97764262)"
15082328,2015,Aug,22,Fire,AUTO - Auto Fire,B5,AFD,00-2202,2F,Code 3,9,"(30241876, 97736234)"
15082515,2015,Aug,23,Fire,ELEC - Electrical Fire,B2,AFD,00-1602,3F,Code 3,4,"(30337607, 97705071)"
15082519,2015,Aug,23,Fire,ELEC - Electrical Fire,B4,AFD,00-2004,3F,Code 3,5,"(30215430, 97797687)"
15082571,2015,Aug,23,Fire,GRASS - Small Grass Fire,B4,AFD,00-3604,3F,Code 3,5,"(30168433, 97794919)"
15082585,2015,Aug,23,Fire,GRASS - Small Grass Fire,B4,AFD,00-3602,3F,Code 3,5,"(30139582, 97795825)"
15082651,2015,Aug,23,Fire,AUTO - Auto Fire,B5,AFD,00-2204,2F,Code 3,3,"(30232341, 97698813)"
15082674,2015,Aug,23,Fire,GRASS - Small Grass Fire,B4,AFD,00-3603,3F,Code 3,5,"(30151173, 97792264)"
15082675,2015,Aug,23,Fire,GRASS - Small Grass Fire,B4,AFD,00-3604,3F,Code 3,5,"(30167070, 97786925)"
15082683,2015,Aug,23,Fire,ELEC - Electrical Fire,B5,AFD,00-2403,3F,Code 3,2,"(30171179, 97751890)"
15082690,2015,Aug,23,Fire,DUMP - Dumpster Fire,B3,AFD,00-2306,3F,Code 3,4,"(30362398, 97697412)"
15082710,2015,Aug,23,Fire,GRASS - Small Grass Fire,B3,AFD,00-1805,3F,Code 3,4,"(30331209, 97687327)"
15082711,2015,Aug,23,Fire,ELEC - Electrical Fire,B1,AFD,00-0201,3F,Code 3,9,"(30283695, 97748301)"
15082763,2015,Aug,23,Fire,TRASH - Trash Fire,B5,AFD,00-0601,3F,Code 3,9,"(30250993, 97741490)"
15083007,2015,Aug,24,Fire,BBQ - Unsafe Cooking,B5,AFD,00-2401,4F,Code 1,2,"(30190654, 97733016)"
15103554,2015,Oct,23,Fire,DUMP - Dumpster Fire,B3,AFD,00-2804,3F,Code 3,7,"(30407440, 97714215)"
15103564,2015,Oct,23,Fire,ELEC - Electrical Fire,B3,AFD,00-3001,3F,Code 3,4,"(30391420, 97708810)"
15083076,2015,Aug,24,Fire,AUTO - Auto Fire,B4,AFD,00-3602,2F,Code 3,5,"(30133074, 97788576)"
15103575,2015,Oct,23,Fire,ELEC - Electrical Fire,B3,AFD,00-3001,3F,Code 3,4,"(30386835, 97706455)"
15103593,2015,Oct,23,Fire,AUTO - Auto Fire,B4,AFD,00-3602,2F,Left Blank,5,"(30126163, 97801371)"
15103603,2015,Oct,23,Fire,AUTO - Auto Fire,B2,AFD,00-3401,2F,Code 3,6,"(30463855, 97789077)"
15103606,2015,Oct,23,Fire,AUTO - Auto Fire,B3,AFD,00-2304,2F,Code 3,1,"(30347482, 97676993)"
15083131,2015,Aug,25,Fire,TRASH - Trash Fire,B2,AFD,00-0040,3F,Code 3,10,"(30349972, 97796767)"
15083158,2015,Aug,25,Fire,TRASH - Trash Fire,B2,AFD,00-3801,3F,Other,6,"(30446589, 97801846)"
15083247,2015,Aug,25,Fire,GRASS - Small Grass Fire,B5,AFD,00-2205,3F,Code 3,3,"(30233456, 97692850)"
15083349,2015,Aug,25,Fire,TRASH - Trash Fire,B1,AFD,00-0102,3F,Code 3,9,"(30268569, 97744676)"
15083396,2015,Aug,25,Fire,ELEC - Electrical Fire,B4,AFD,00-1101,3F,Code 3,5,"(30254605, 97763357)"
15083424,2015,Aug,26,Fire,TRASH - Trash Fire,B3,AFD,00-4004,3F,Code 3,1,"(30386892, 97661182)"
15083482,2015,Aug,26,Fire,TRASH - Trash Fire,B2,AFD,00-4404,3F,Code 3,6,"(30443138, 97744469)"
15083613,2015,Aug,26,Fire,DUMP - Dumpster Fire,B1,AFD,00-0301,3F,Code 3,9,"(30294121, 97742544)"
15083614,2015,Aug,26,Fire,AUTO - Auto Fire,B2,AFD,00-1602,2F,Code 3,4,"(30341122, 97702759)"
15083679,2015,Aug,26,Fire,TRASH - Trash Fire,B5,AFD,00-0502,3F,Code 3,1,"(30281110, 97693457)"
15083745,2015,Aug,27,Fire,TRASH - Trash Fire,B5,AFD,00-1504,3F,Code 3,3,"(30263182, 97712629)"
15103960,2015,Oct,24,Fire,ELEC - Electrical Fire,B3,AFD,00-3004,3F,Code 3,1,"(30381813, 97666073)"
15083824,2015,Aug,27,Fire,AUTO - Auto Fire,B1,AFD,00-0201,2F,Code 3,9,"(30286929, 97753111)"
15083843,2015,Aug,27,Fire,AUTO - Auto Fire,B2,AFD,00-3802,2F,Code 3,6,"(30452825, 97791957)"
15083912,2015,Aug,27,Fire,AUTO - Auto Fire,B3,AFD,00-3005,2F,Code 3,7,"(30380934, 97684739)"
15083919,2015,Aug,27,Fire,ELEC - Electrical Fire,B3,AFD,00-2301,3F,Code 3,4,"(30353924, 97678022)"
15083947,2015,Aug,27,Fire,GRASS - Small Grass Fire,B2,AFD,00-1905,3F,Code 3,10,"(30311434, 97757190)"
15083949,2015,Aug,27,Fire,TRASH - Trash Fire,B4,AFD,00-1712,3F,Code 1,5,"(30234283, 97808442)"
15083984,2015,Aug,27,Fire,TRASH - Trash Fire,B3,AFD,00-2301,3F,Code 3,1,"(30369157, 97679748)"
15084063,2015,Aug,27,Fire,AUTO - Auto Fire,B2,AFD,00-1601,2F,Code 3,7,"(30339694, 97718455)"
15084094,2015,Aug,28,Fire,TRASH - Trash Fire,B3,AFD,00-2806,3F,Code 3,7,"(30425569, 97729958)"
15084114,2015,Aug,28,Fire,ELEC - Electrical Fire,B4,AFD,00-1101,3F,Code 3,5,"(30260984, 97772016)"
15104142,2015,Oct,24,Fire,BBQ - Unsafe Cooking,B5,AFD,00-2402,4F,Left Blank,2,"(30204730, 97756601)"
15084190,2015,Aug,28,Fire,AUTO - Auto Fire,B2,AFD,00-1602,2F,Code 3,4,"(30332954, 97704531)"
15084239,2015,Aug,28,Fire,GRASS - Small Grass Fire,B3,AFD,00-2305,3F,Code 3,4,"(30352143, 97699924)"
15104238,2015,Oct,25,Fire,TRASH - Trash Fire,B2,AFD,00-3404,3F,Code 3,6,"(30476973, 97789372)"
15084286,2015,Aug,28,Fire,GRASS - Small Grass Fire,B3,AFD,00-0801,3F,Code 3,4,"(30380620, 97715934)"
15084303,2015,Aug,28,Fire,TRASH - Trash Fire,B1,AFD,00-0102,3F,Code 3,9,"(30266209, 97743496)"
15084349,2015,Aug,28,Fire,TRASH - Trash Fire,B3,AFD,00-4001,3F,Code 3,,"(30396639, 97632725)"
15084396,2015,Aug,28,Fire,TRASH - Trash Fire,B4,AFD,00-1705,3F,Code 3,5,"(30232575, 97778496)"
15084480,2015,Aug,29,Fire,TRASH - Trash Fire,B4,AFD,00-3604,3F,Code 3,5,"(30172456, 97799554)"
15084485,2015,Aug,29,Fire,TRASH - Trash Fire,B1,AFD,00-0101,3F,Code 3,9,"(30267700, 97737918)"
15084491,2015,Aug,29,Fire,GRASS - Small Grass Fire,B5,AFD,00-0604,3F,Code 3,9,"(30258853, 97748588)"
15084522,2015,Aug,29,Fire,GRASS - Small Grass Fire,B3,AFD,00-2805,3F,Code 3,7,"(30398324, 97719321)"
15084554,2015,Aug,29,Fire,TRASH - Trash Fire,B1,AFD,00-1001,3F,Code 3,10,"(30290535, 97763515)"
15084563,2015,Aug,29,Fire,BBQ - Unsafe Cooking,B3,AFD,00-1804,4F,Code 1,4,"(30325781, 97695006)"
15084613,2015,Aug,29,Fire,GRASS - Small Grass Fire,B4,AFD,00-2005,3F,Code 3,2,"(30197056, 97787582)"
15104423,2015,Oct,25,Fire,ELEC - Electrical Fire,B2,AFD,00-2101,3F,Code 3,10,"(30356335, 97755530)"
15104516,2015,Oct,26,Fire,TRASH - Trash Fire,B2,AFD,00-3107,3F,Code 3,10,"(30329924, 97842639)"
15084635,2015,Aug,29,Fire,BBQ - Unsafe Cooking,B5,AFD,00-2206,4F,Code 3,3,"(30222216, 97705176)"
15084649,2015,Aug,29,Fire,GRASS - Small Grass Fire,B4,AFD,00-2005,3F,Code 3,2,"(30195338, 97784601)"
15084653,2015,Aug,29,Fire,DUMP - Dumpster Fire,B4,AFD,00-3701,3F,Code 3,8,"(30249444, 97893353)"
15084660,2015,Aug,29,Fire,AUTO - Auto Fire,B5,AFD,00-3502,2F,Code 3,9,"(30233577, 97740367)"
15084666,2015,Aug,29,Fire,AUTO - Auto Fire,B5,AFD,00-0504,2F,Code 3,1,"(30290328, 97664257)"
15084697,2015,Aug,29,Fire,AUTO - Auto Fire,B3,AFD,00-0803,2F,Code 3,7,"(30353553, 97714566)"
15084752,2015,Aug,29,Fire,AUTO - Auto Fire,B3,AFD,00-2306,2F,Code 3,4,"(30364935, 97692655)"
15084764,2015,Aug,30,Fire,AUTO - Auto Fire,B1,AFD,00-1205,2F,Code 3,9,"(30314806, 97736513)"
15084873,2015,Aug,30,Fire,BBQ - Unsafe Cooking,B4,AFD,00-2904,4F,Code 3,5,"(30165394, 97827358)"
15104656,2015,Oct,26,Fire,BBQ - Unsafe Cooking,B3,AFD,00-3002,4F,Left Blank,4,"(30387601, 97698361)"
15104691,2015,Oct,26,Fire,GRASS - Small Grass Fire,B3,AFD,00-2304,3F,Code 3,4,"(30343956, 97683717)"
15104711,2015,Oct,26,Fire,GRASS - Small Grass Fire,B3,AFD,00-4107,3F,Code 3,1,"(30310933, 97571139)"
15104712,2015,Oct,26,Fire,GRASS - Small Grass Fire,B3,AFD,00-4108,3F,Code 3,,"(30332931, 97586790)"
15104719,2015,Oct,26,Fire,TRASH - Trash Fire,B3,AFD,00-1403,3F,Code 1,1,"(30281406, 97717737)"
15104779,2015,Oct,26,Fire,TRASH - Trash Fire,B2,AFD,00-3303,3F,Left Blank,,"(30421554, 97776433)"
15084882,2015,Aug,30,Fire,GRASS - Small Grass Fire,B4,AFD,00-2901,3F,Code 3,8,"(30215788, 97849038)"
15084952,2015,Aug,30,Fire,DUMP - Dumpster Fire,B5,AFD,00-2202,3F,Code 3,3,"(30239177, 97720354)"
15084959,2015,Aug,30,Fire,ELEC - Electrical Fire,B2,AFD,00-2502,3F,Code 3,6,"(30410256, 97737584)"
15084979,2015,Aug,30,Fire,BBQ - Unsafe Cooking,B2,AFD,00-3107,4F,Code 1,10,"(30327038, 97841013)"
15085004,2015,Aug,30,Fire,TRASH - Trash Fire,B2,AFD,00-3301,3F,Code 3,10,"(30382871, 97771186)"
15085011,2015,Aug,30,Fire,TRASH - Trash Fire,B2,AFD,00-3103,3F,Code 1,10,"(30367026, 97786490)"
15085049,2015,Aug,30,Fire,AUTO - Auto Fire,B2,AFD,00-1602,2F,Code 3,4,"(30336554, 97702218)"
15085054,2015,Aug,30,Fire,BBQ - Unsafe Cooking,B3,AFD,00-2305,4F,Code 1,4,"(30349147, 97696442)"
15085066,2015,Aug,30,Fire,TRASH - Trash Fire,B3,AFD,00-1802,3F,Code 3,1,"(30312778, 97689198)"
15085171,2015,Aug,31,Fire,TRASH - Trash Fire,B5,AFD,00-2202,3F,Code 3,9,"(30233850, 97741652)"
15085229,2015,Aug,31,Fire,GRASS - Small Grass Fire,B3,AFD,00-2801,3F,Code 3,7,"(30432370, 97700021)"
15085234,2015,Aug,31,Fire,TRASH - Trash Fire,B3,AFD,00-2306,3F,Code 3,4,"(30363140, 97697022)"
15085281,2015,Aug,31,Fire,TRASH - Trash Fire,B4,AFD,00-2002,3F,Code 3,5,"(30200284, 97823642)"
15085301,2015,Aug,31,Fire,AUTO - Auto Fire,B1,AFD,00-0102,2F,Code 3,9,"(30265635, 97752349)"
15085312,2015,Aug,31,Fire,GRASS - Small Grass Fire,B4,AFD,00-1701,3F,Code 3,3,"(30224278, 97766870)"
15085372,2015,Aug,31,Fire,TRASH - Trash Fire,B2,AFD,00-1905,3F,Code 3,10,"(30322882, 97756550)"
15085441,2015,Sep,1,Fire,GRASS - Small Grass Fire,B4,AFD,00-2703,3F,Code 3,8,"(30237743, 97823603)"
15085506,2015,Sep,1,Fire,TRASH - Trash Fire,B5,AFD,00-0601,3F,Code 3,9,"(30242937, 97750762)"
15085600,2015,Sep,1,Fire,GRASS - Small Grass Fire,B3,AFD,00-2304,3F,Code 3,4,"(30340552, 97686448)"
15085608,2015,Sep,1,Fire,GRASS - Small Grass Fire,B2,AFD,00-1905,3F,Code 3,10,"(30328682, 97755936)"
15085668,2015,Sep,1,Fire,ELEC - Electrical Fire,B1,AFD,00-0401,3F,Code 3,9,"(30275185, 97749698)"
15085677,2015,Sep,1,Fire,AUTO - Auto Fire,B1,AFD,00-0101,2F,Code 3,9,"(30261782, 97738792)"
15085681,2015,Sep,1,Fire,ELEC - Electrical Fire,B5,AFD,00-0501,3F,Code 3,1,"(30278372, 97671971)"
15085755,2015,Sep,1,Fire,ELEC - Electrical Fire,B4,AFD,00-3604,3F,Code 3,5,"(30173881, 97814385)"
15104997,2015,Oct,27,Fire,TRASH - Trash Fire,B3,AFD,00-1803,3F,Code 1,4,"(30310451, 97705983)"
15105021,2015,Oct,27,Fire,ELEC - Electrical Fire,B4,AFD,00-2903,3F,Code 1,5,"(30181101, 97818638)"
15105048,2015,Oct,27,Fire,AUTO - Auto Fire,B2,AFD,00-3404,2F,Code 3,6,"(30474297, 97796451)"
15105093,2015,Oct,27,Fire,AUTO - Auto Fire,B1,AFD,00-1001,2F,Code 3,10,"(30293992, 97769960)"
15105129,2015,Oct,27,Fire,TRASH - Trash Fire,B1,AFD,00-1206,3F,Code 3,10,"(30308711, 97749802)"
15105145,2015,Oct,27,Fire,DUMP - Dumpster Fire,B1,AFD,00-0201,3F,Code 3,9,"(30283797, 97741906)"
15085820,2015,Sep,2,Fire,DUMP - Dumpster Fire,B3,AFD,00-0801,3F,Code 3,4,"(30375791, 97711007)"
15105224,2015,Oct,28,Fire,ELEC - Electrical Fire,B5,AFD,00-1504,3F,Code 3,1,"(30273933, 97710364)"
15085896,2015,Sep,2,Fire,ELEC - Electrical Fire,B2,AFD,00-3404,3F,Code 3,6,"(30471283, 97797512)"
15085909,2015,Sep,2,Fire,TRASH - Trash Fire,B2,AFD,00-2502,3F,Code 1,6,"(30415199, 97741045)"
15086044,2015,Sep,2,Fire,BBQ - Unsafe Cooking,B3,AFD,00-1407,4F,Code 1,4,"(30316414, 97707974)"
15086142,2015,Sep,3,Fire,DUMP - Dumpster Fire,B4,AFD,00-1707,3F,Code 3,3,"(30225572, 97762418)"
15086166,2015,Sep,3,Fire,GRASS - Small Grass Fire,B4,AFD,00-1104,3F,Code 3,8,"(30264318, 97773088)"
15105382,2015,Oct,28,Fire,TRASH - Trash Fire,B2,AFD,00-2501,3F,Code 3,6,"(30433178, 97764289)"
15105410,2015,Oct,28,Fire,ELEC - Electrical Fire,B1,AFD,00-0301,3F,Code 3,9,"(30289623, 97739077)"
15105439,2015,Oct,28,Fire,TRASH - Trash Fire,B3,AFD,00-4004,3F,Code 3,1,"(30388071, 97656176)"
15105456,2015,Oct,28,Fire,ELEC - Electrical Fire,B2,AFD,00-2504,3F,Code 3,10,"(30411233, 97747855)"
15086330,2015,Sep,3,Fire,ELEC - Electrical Fire,B1,AFD,00-0203,3F,Code 3,1,"(30275719, 97714197)"
15086371,2015,Sep,3,Fire,GRASS - Small Grass Fire,B2,AFD,00-2502,3F,Code 3,10,"(30405113, 97745841)"
15086374,2015,Sep,3,Fire,GRASS - Small Grass Fire,B2,AFD,00-2502,3F,Code 3,10,"(30406959, 97745421)"
15086411,2015,Sep,3,Fire,GRASS - Small Grass Fire,B1,AFD,00-0102,3F,Code 3,9,"(30263781, 97745924)"
15086548,2015,Sep,4,Fire,GRASS - Small Grass Fire,B3,AFD,00-0806,3F,Code 3,7,"(30385245, 97723686)"
15086579,2015,Sep,4,Fire,TRASH - Trash Fire,B1,AFD,00-0203,3F,Code 3,1,"(30274698, 97724184)"
15086604,2015,Sep,4,Fire,AUTO - Auto Fire,B4,AFD,00-1712,2F,Code 3,5,"(30230009, 97798304)"
15086612,2015,Sep,4,Fire,ELEC - Electrical Fire,B5,AFD,00-2205,3F,Code 3,3,"(30237473, 97691160)"
15086652,2015,Sep,4,Fire,GRASS - Small Grass Fire,B3,AFD,00-4001,3F,Code 3,7,"(30403591, 97638453)"
15086653,2015,Sep,4,Fire,TRASH - Trash Fire,B4,AFD,00-3701,3F,Code 3,8,"(30245891, 97880347)"
15086679,2015,Sep,4,Fire,TRASH - Trash Fire,B3,AFD,00-0803,3F,Code 3,4,"(30358852, 97713037)"
